date,consignee,consignee_country,shipper,shipper_country,shipment_origin,shipment_destination,port_of_lading,port_of_lading_country,port_of_unlading_country,transport_method,goods_shipped,parcel_size_mt,weight,parcel_bin_2
2017-12-21T00:00:00Z,Sun Metal Corporation (Pty) Ltd.,Australia,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,7830,7500 - 10000
2017-12-20T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,25.03,0 - 2500
2017-12-19T00:00:00Z,Sun Metal Corporation (Pty) Ltd.,Australia,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,10000,7500 - 10000
2017-12-11T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,45.335,0 - 2500
2017-12-11T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,22.255,0 - 2500
2017-12-11T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,25.26,0 - 2500
2017-12-06T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,China,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,<4000t,3228.42,2500 - 5000
2017-12-01T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,10500,10000 - 12500
2017-11-30T00:00:00Z,Traxys Europe S.A.,Luxembourg,Traxys Mexico S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Luxembourg,Maritime,CONCENTRADO DE CINC,<4000t,2436.07,0 - 2500
2017-11-28T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5612.58,5000 - 7500
2017-11-28T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Ensenada (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,26.91,0 - 2500
2017-11-27T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,<4000t,3712.48,2500 - 5000
2017-11-25T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6000,5000 - 7500
2017-11-22T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,12500,10000 - 12500
2017-11-22T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,23,0 - 2500
2017-11-22T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.42,0 - 2500
2017-11-17T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5013.33,5000 - 7500
2017-11-15T00:00:00Z,Hamburg Metals Inc.,Panama,Metalurgica Met Mex PeÑoles S.A. De C.V.,Mexico,Mexico,China,Manzanillo (MX),Mexico,Panama,Maritime,TORTAS DE ZINC,<4000t,604.42,0 - 2500
2017-11-15T00:00:00Z,Traxys Europe S.A.,Luxembourg,Traxys Mexico S.A. De C.V.,Mexico,Mexico,Switzerland,Manzanillo (MX),Mexico,Luxembourg,Maritime,CONCENTRADO DE CINC,<4000t,832.005,0 - 2500
2017-11-15T00:00:00Z,Traxys Europe S.A.,Luxembourg,Traxys Mexico S.A. De C.V.,Mexico,Mexico,Switzerland,Manzanillo (MX),Mexico,Luxembourg,Maritime,CONCENTRADO DE CINC,<4000t,1678.635,0 - 2500
2017-11-14T00:00:00Z,"Z.K. Trading Co., Ltd.",Marshall Islands,Compania De No Ferrosos De Mexico,Mexico,Mexico,China,Manzanillo (MX),Mexico,Marshall Islands,Maritime,CONCENTRADO DE CINC,<4000t,198.156,0 - 2500
2017-11-09T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,25.036,0 - 2500
2017-11-07T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,11151.98,10000 - 12500
2017-11-07T00:00:00Z,"Shenzhen Juwoneng Industrial Co., Ltd.",China,Minerales Y Agregados Del Pacifico S.A. De C.V.,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,CONCENTRADO DE CINC,<4000t,135.63,0 - 2500
2017-11-06T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Germany,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,475.95,0 - 2500
2017-11-06T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,520.19,0 - 2500
2017-11-04T00:00:00Z,Goldcorp Trading Gmb H,NA,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4000,2500 - 5000
2017-11-03T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Spain,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,10714.93,10000 - 12500
2017-11-03T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Germany,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,10919.59,10000 - 12500
2017-11-03T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,10000,7500 - 10000
2017-11-03T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,22.682,0 - 2500
2017-11-03T00:00:00Z,Glencore International Ag,Switzerland,Coymet Sa De Cv,Mexico,Mexico,Switzerland,Altamira (MX),Mexico,Switzerland,Maritime,ZINC CALAMINE,<4000t,84.098,0 - 2500
2017-10-31T00:00:00Z,Earth Resources International Ltd.,NA,Compania De No Ferrosos De Mexico,Mexico,Mexico,India,Ensenada (MX),Mexico,Hong Kong,Maritime,MATAS DE GALVANIZADO (ZINC DROSS),<4000t,23.155,0 - 2500
2017-10-27T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5500,5000 - 7500
2017-10-26T00:00:00Z,Ocean Partners Usa Inc.,United States,Mk Metal Trading Mexico S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,>7000t,9007.75,7500 - 10000
2017-10-25T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6000,5000 - 7500
2017-10-24T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,13000,12500 and up
2017-10-18T00:00:00Z,Ocean Partners Usa Inc.,United States,Cia Minera Mexicana De Avino Sa Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,United States,Maritime,CONCETRADO DE ZINC,<4000t,133.787,0 - 2500
2017-10-18T00:00:00Z,Ocean Partners Usa Inc.,United States,Mk Metal Trading Mexico S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,<4000t,1019.728,0 - 2500
2017-10-06T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5481.41,5000 - 7500
2017-10-04T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.036,0 - 2500
2017-10-02T00:00:00Z,Hamburg Metals Inc.,Panama,Metalurgica Met Mex PeÑoles S.A. De C.V.,Mexico,Mexico,China,Manzanillo (MX),Mexico,Panama,Maritime,TORTAS DE ZINC,<4000t,997.87,0 - 2500
2017-09-29T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,23,0 - 2500
2017-09-27T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6000,5000 - 7500
2017-09-26T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Ensenada (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,26.91,0 - 2500
2017-09-23T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6500,5000 - 7500
2017-09-23T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6500,5000 - 7500
2017-09-20T00:00:00Z,Glencore International Ag,Switzerland,Coymet Sa De Cv,Mexico,Mexico,Switzerland,Altamira (MX),Mexico,Switzerland,Maritime,ZINC CALAMINE,<4000t,100.874,0 - 2500
2017-09-18T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,0.05012,0 - 2500
2017-09-15T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,13000,12500 and up
2017-09-15T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,44.35,0 - 2500
2017-09-14T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,45.845,0 - 2500
2017-09-14T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.036,0 - 2500
2017-09-11T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,23,0 - 2500
2017-09-05T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6060.5,5000 - 7500
2017-09-04T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.036,0 - 2500
2017-08-31T00:00:00Z,Traxys Europe S.A.,Luxembourg,Traxys Mexico S.A. De C.V.,Mexico,Mexico,Poland,Manzanillo (MX),Mexico,Luxembourg,Maritime,CONCENTRADO DE CINC,<4000t,1988.7,0 - 2500
2017-08-29T00:00:00Z,Mk Metal Trading Mexico Sa De Cv,NA,Mk Metal Trading Mexico S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,<4000t,2800,2500 - 5000
2017-08-29T00:00:00Z,Ocean Partners Usa Inc.,United States,Mk Metal Trading Mexico S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,United States,Maritime,CONCENTRADO DE ZINC,>7000t,8200,7500 - 10000
2017-08-28T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5502.52,5000 - 7500
2017-08-24T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,15499.592,12500 and up
2017-08-24T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2017-08-21T00:00:00Z,Global Eagle International Investment Ltd.,Hong Kong,Ars Metallibus Mexico S.A. De C.V.,Mexico,Mexico,Hong Kong,Manzanillo (MX),Mexico,Hong Kong,Maritime,CONCENTRADO DE ZINC,<4000t,298.21,0 - 2500
2017-08-21T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,24.39,0 - 2500
2017-08-18T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,23.06,0 - 2500
2017-08-16T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Manzanillo (MX),Mexico,Peru,Maritime,CONCENTRADO DE CINC,<4000t,22.51,0 - 2500
2017-08-16T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,26.796,0 - 2500
2017-08-15T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2017-08-14T00:00:00Z,Global Eagle International Investment Ltd.,Hong Kong,Matfi S.A. De C.V.,Mexico,Mexico,Hong Kong,Manzanillo (MX),Mexico,Hong Kong,Maritime,ZINC,<4000t,89.601,0 - 2500
2017-08-05T00:00:00Z,Metco Trading Sac,Peru,Metalurgica Met Mex PeÑoles S.A. De C.V.,Mexico,Mexico,China,Manzanillo (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,243.453,0 - 2500
2017-08-04T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2017-08-02T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,1419.54,0 - 2500
2017-08-02T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,8632.14,7500 - 10000
2017-07-31T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,15000,12500 and up
2017-07-25T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5430,5000 - 7500
2017-07-25T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4975.06,2500 - 5000
2017-07-24T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6007.4,5000 - 7500
2017-07-20T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Italy,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4300,2500 - 5000
2017-07-18T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,10047.43,10000 - 12500
2017-07-17T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Ensenada (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,22.585,0 - 2500
2017-07-07T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,21.17,0 - 2500
2017-06-28T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,1960,0 - 2500
2017-06-27T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4000,2500 - 5000
2017-06-26T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6008.72,5000 - 7500
2017-06-26T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,25.036,0 - 2500
2017-06-23T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,1180.53,0 - 2500
2017-06-23T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,555.82,0 - 2500
2017-06-23T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4427.62,2500 - 5000
2017-06-23T00:00:00Z,Glencore International Ag,Switzerland,Metagrisa De Cv,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,4823.33,2500 - 5000
2017-06-23T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2017-06-22T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,21.102,0 - 2500
2017-06-19T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,24.195,0 - 2500
2017-06-17T00:00:00Z,"Prime Metal Resource Co., Ltd.",China,Compania De No Ferrosos De Mexico,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,CONCENTRADO DE CINC,<4000t,98.97,0 - 2500
2017-06-16T00:00:00Z,Traxys Europe S.A.,Luxembourg,Traxys Mexico S.A. De C.V.,Mexico,Mexico,Poland,Manzanillo (MX),Mexico,Luxembourg,Maritime,CONCENTRADO DE CINC,<4000t,1899.995,0 - 2500
2017-06-16T00:00:00Z,Mercuria Energy Trading Sa,NA,Mercuria Commodities Trading S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,2369.705,0 - 2500
2017-06-16T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADOS DE ZINC,<4000t,25.036,0 - 2500
2017-06-15T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2017-06-10T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Comercializadora De Metales PeÑoles S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,5456.73,5000 - 7500
2017-06-09T00:00:00Z,Mercuria Energy Trading Sa,NA,Mercuria Commodities Trading S.A. De C.V.,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,2732.52,2500 - 5000
2017-06-09T00:00:00Z,Glencore International Ag,Switzerland,Coymet Sa De Cv,Mexico,Mexico,Switzerland,Altamira (MX),Mexico,Switzerland,Maritime,CALAMINA DE ZINC,<4000t,81.57,0 - 2500
2017-06-08T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,44.51,0 - 2500
2017-06-05T00:00:00Z,"Prime Metal Resource Co., Ltd.",China,Compania De No Ferrosos De Mexico,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,CONCENTRADO DE CINC,<4000t,107.3445,0 - 2500
2017-05-29T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,24.036,0 - 2500
2017-05-26T00:00:00Z,"Trafigura Pte., Ltd.",Singapore,Consorcio Minero De Mexico Cormin Mex Sa De Cv,Mexico,Mexico,South Korea,Manzanillo (MX),Mexico,Singapore,Maritime,CONCENTRADO DE ZINC,>7000t,12607.77,12500 and up
2017-05-26T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Australia,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADOS DE ZINC,>7000t,16000,12500 and up
2017-05-26T00:00:00Z,"Dowa Metals & Mining Co., Ltd.",Japan,Minera Tizapa Sa De Cv,Mexico,Mexico,Japan,Manzanillo (MX),Mexico,Japan,Maritime,CONCENTRADO DE ZINC,4000t - 7000t,6132.99,5000 - 7500
2017-05-16T00:00:00Z,Goldcorp Trading Gmb H,Switzerland,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Canada,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,>7000t,11000,10000 - 12500
2017-05-12T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,24.036,0 - 2500
2017-05-08T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Ensenada (MX),Mexico,Peru,Maritime,COCENTRADOS DE ZINC,<4000t,24.78,0 - 2500
2017-05-04T00:00:00Z,"Shenzhen Juwoneng Industrial Co., Ltd.",China,Minerales Y Agregados Del Pacifico S.A. De C.V.,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,CONCENTRADO DE CINC,<4000t,34.84,0 - 2500
2017-05-04T00:00:00Z,Pemep Sac,Peru,Compania De No Ferrosos De Mexico,Mexico,Mexico,Peru,Cardenas (MX),Mexico,Peru,Maritime,CONCENTRADO DE ZINC,<4000t,24.036,0 - 2500
2017-05-02T00:00:00Z,"Prime Metal Resource Co., Ltd.",China,Compania De No Ferrosos De Mexico,Mexico,Mexico,China,Manzanillo (MX),Mexico,China,Maritime,CONCENTRADO DE CINC,<4000t,460.67,0 - 2500
2017-04-29T00:00:00Z,Antwerp Bulk Terminal Nv,NA,Minera PeÑasquito S.A. De C.V.,Mexico,Mexico,Belgium,Manzanillo (MX),Mexico,Switzerland,Maritime,CONCENTRADO DE ZINC,<4000t,3375,2500 - 5000
